RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1868,35258148,Anderson,625,Brazil,Female,54,0,255407.77,3,0,0,16666.04,0
1869,12320688,Campbell,537,UK,Female,28,6,280199.82,5,1,1,196620.02,0
1870,11805808,Williams,840,Brazil,Male,22,6,4358.86,1,1,1,155878.04,0
1871,86818039,Chavez,765,Brazil,Male,68,6,116260.19,5,0,0,173130.86,0
1872,48090551,Ramirez,603,USA,Female,38,1,34015.77,4,1,0,20191.14,1
1873,97901550,Williams,416,Australia,Female,49,0,236537.48,2,1,1,103983.97,1
1874,88774891,Brown,506,Canada,Female,46,15,224139.12,5,0,0,139963.33,0
1875,47176570,Mendoza,780,Canada,Male,24,8,226290.81,3,1,1,178990.15,1
1876,88037948,Walker,702,Italy,Female,53,1,117070.55,5,0,0,213475.97,0
1877,22617619,Hall,886,Canada,Male,57,4,121874.27,4,0,0,82337.46,0
1878,94823921,Collins,532,Canada,Female,79,13,78559.4,5,1,0,228139.95,1
1879,87064525,Hall,583,Australia,Female,44,4,108268.06,3,1,1,172953.61,0
1880,63175588,Howard,779,UK,Male,23,12,294924.46,3,1,0,108654.57,0
1881,97818521,Torres,308,UK,Female,55,12,13970.63,4,1,1,170535.31,0
1882,44761500,Cook,678,Australia,Male,71,10,97202.27,3,1,1,170358.54,0
1883,74437248,Rodriguez,680,Canada,Female,21,7,236976.89,4,0,1,65200.3,0
1884,35560098,Taylor,659,USA,Male,63,0,114703.79,5,1,0,16449.1,0
1885,73131845,Cook,475,Brazil,Male,52,10,284995.33,5,1,1,43813.76,0
1886,25702852,Williams,784,Brazil,Male,27,6,99643.24,1,0,0,239412.69,1
1887,51055392,Sanchez,704,UK,Female,71,2,254927.5,4,1,0,216704.77,0
1888,41073264,Evans,332,Australia,Male,55,1,244528.46,2,1,1,55509.48,0
1889,54336333,Walker,764,USA,Female,67,4,2762.29,4,0,1,169979.96,0
1890,13040267,Sanchez,456,Canada,Female,47,3,120896.73,5,1,0,230300.47,0
1891,86794548,Thompson,864,Australia,Male,59,12,84191.2,5,0,1,230273.57,1
1892,57876337,Robinson,501,UK,Male,26,8,143882.56,3,1,1,147638.37,0
1893,31217066,Martinez,474,USA,Female,33,15,138831.32,1,1,0,185022.3,0
1894,84645629,Bailey,543,USA,Female,69,10,271658.85,2,1,1,107604.98,0
1895,71468641,Ruiz,568,UK,Male,21,0,55074.4,1,0,0,31949.58,0
1896,55658328,Murphy,745,USA,Female,43,10,54657.34,4,0,0,139257.13,0
1897,70644657,Perez,373,Brazil,Male,46,2,32420.02,4,0,0,89767.63,0
1898,28673436,Anderson,395,UK,Male,45,2,221595.36,5,1,0,110638.53,0
1899,85643942,Parker,472,Brazil,Male,28,3,275358.1,3,0,0,55855.94,0
1900,84044638,Kelly,705,Australia,Female,45,6,110551.18,2,0,0,187749.38,0
1901,28144439,Martin,454,Italy,Female,61,4,18546.75,3,1,0,237841.46,0
1902,76984430,Campbell,482,Canada,Female,49,10,46806.45,2,1,0,179674.82,0
1903,96314161,Gray,622,Australia,Female,41,9,30715.26,1,0,0,130686.78,0
1904,55587883,Evans,588,Brazil,Male,68,13,177702.01,5,1,0,113544.89,0
1905,14273445,Evans,557,Canada,Female,59,5,84689.35,3,1,1,144481.16,1
1906,72926675,Smith,886,Canada,Male,56,2,269234.29,4,0,1,168051.73,1
1907,13184790,Johnson,473,Brazil,Male,24,4,48684.82,5,1,1,44781.69,0
1908,43134205,Edwards,629,Brazil,Female,35,12,279046.8,2,1,0,200804.06,1
1909,89638835,Jackson,530,UK,Female,20,14,99821.65,5,1,0,16269.82,1
1910,83790799,Morris,460,Italy,Female,61,14,260191.73,4,0,1,213594.41,0
1911,19963441,Cox,485,Brazil,Male,63,11,284698.77,4,1,0,133040.82,0
1912,71647593,Bailey,442,Canada,Female,37,10,295909.08,2,1,0,117130.23,0
1913,70769147,Lopez,581,Canada,Male,51,1,241078.01,5,0,1,43411.25,0
1914,83798006,Sanchez,326,Australia,Male,47,3,30505.96,3,1,0,152288.57,0
1915,36336263,Clark,545,Italy,Female,26,11,16613.62,5,1,1,35917.67,0
1916,14990961,Lewis,786,Italy,Female,27,2,221918.71,4,1,1,218501.39,1
1917,13646804,Anderson,501,Canada,Female,76,2,269111.91,2,0,1,86036.44,0
1918,10647296,Rivera,320,Italy,Male,23,11,49817.08,1,1,0,55547.49,0
1919,61880950,Smith,890,Australia,Male,34,3,282320.23,1,0,0,74027.62,1
1920,80231815,Reyes,393,UK,Female,32,7,183068.34,5,1,1,140292.45,0
1921,36844511,Alvarez,307,Canada,Female,50,11,37202.79,4,1,1,146590.05,0
1922,77908965,Cruz,771,USA,Male,73,7,50110.1,5,0,0,94533.82,0
1923,99763925,Williams,638,Canada,Female,76,0,19786.64,2,0,1,200263.93,0
1924,32791342,Moore,558,Canada,Female,71,11,42964.59,3,0,1,103812.51,0
1925,32015777,Phillips,354,UK,Male,30,15,219637.18,1,0,0,117820.04,0
1926,33116992,Reyes,847,Brazil,Male,59,4,65629.9,5,0,0,45565.46,1
1927,52439798,King,305,Brazil,Female,61,13,168496.24,4,1,1,46869.07,0
1928,40555353,Myers,676,USA,Male,72,1,216324.38,1,1,0,38787.88,0
1929,85230621,Castillo,853,USA,Female,39,9,268583.31,1,1,0,49437.68,1
1930,88929433,Ruiz,349,USA,Male,33,5,176978.06,3,0,1,226545.25,0
1931,99588014,Reyes,411,Brazil,Male,51,2,170915.22,5,0,1,175963.85,1
1932,44831079,Sanchez,445,UK,Male,20,14,273846.91,3,1,0,172910.81,0
1933,89540080,Bailey,529,Italy,Male,25,11,88471.46,4,0,0,49286.82,0
1934,93149786,Jackson,796,USA,Female,37,15,61110.48,4,0,0,137073.02,0
1935,71247832,Perez,605,Italy,Male,78,9,261838.79,5,0,0,129833.77,0
1936,18704813,Castillo,841,Australia,Female,64,9,22356.89,1,0,0,82581.59,0
1937,63376963,Allen,760,UK,Male,41,12,56904.63,2,0,0,78466.7,0
1938,97030560,Nguyen,525,Italy,Female,68,12,123375.91,3,1,0,194177.53,0
1939,39461504,Wright,358,Brazil,Male,35,8,108375.17,1,1,1,85068.63,0
1940,24497054,Gutierrez,375,Brazil,Male,40,13,211827.6,4,0,1,154235.75,0
1941,21319247,Chavez,727,USA,Female,18,8,27542.08,4,0,0,231071.91,1
1942,71585037,Martinez,431,USA,Male,76,7,143147.35,1,1,1,135764.64,0
1943,91022004,Price,797,Italy,Female,68,1,242566.48,1,1,0,156933.26,0
1944,56048559,Anderson,892,Brazil,Female,19,10,205003.06,4,1,0,220677.51,1
1945,73072616,Hernandez,604,Italy,Male,22,1,189494.72,3,0,0,184438.44,1
1946,65160409,Hughes,366,Australia,Male,35,10,71807.96,3,0,1,18170.92,0
1947,30717501,White,529,UK,Female,33,14,118089.82,1,1,1,49040.39,0
1948,16851803,Kim,632,Brazil,Male,27,1,54217.05,5,1,1,78224.6,0
1949,23045697,Myers,576,Canada,Male,70,4,152677.52,4,0,0,116144.2,0
1950,58120511,Brown,883,Brazil,Female,46,11,175250.48,2,1,0,79876.28,0
1951,82851397,Gonzalez,443,Australia,Male,52,9,189354.34,4,1,1,123419.91,0
1952,34101438,Reed,550,Brazil,Male,42,8,262786.72,3,1,0,199194.82,0
1953,46181576,Cruz,379,Australia,Male,59,6,18548.95,3,0,0,243645.29,0
1954,12825896,Ross,356,Brazil,Male,74,6,116493.75,2,1,0,162892.89,0
1955,20427148,Torres,665,Australia,Male,41,2,177291.22,3,1,0,219483.07,0
1956,14876872,Mitchell,607,USA,Female,30,2,171036.85,2,0,1,95774.99,0
1957,29397196,Peterson,473,Italy,Male,38,9,6511.24,3,0,1,47161.65,0
1958,41935646,Smith,761,Brazil,Male,59,15,56792.72,2,0,1,210750.02,0
1959,94607464,Reyes,895,UK,Female,60,2,253723.43,5,0,0,196342.89,0
1960,75969098,Lopez,792,USA,Male,56,0,154617.55,4,0,1,70507.15,0
1961,25099203,Lee,859,Australia,Female,51,12,124067.68,3,1,1,141566.54,1
1962,75244261,Hernandez,673,UK,Female,36,11,270052.58,1,1,1,248547.8,0
1963,72419437,Baker,648,USA,Male,45,7,22485.62,2,0,1,243388.07,0
1964,93428995,Edwards,366,Canada,Male,44,11,276693.11,2,0,0,121263.57,0
1965,58719461,Baker,629,Brazil,Female,67,10,8334.99,2,1,0,81652.74,0
1966,12887698,Cox,493,Brazil,Male,43,1,168801.08,3,1,1,83994.12,0
1967,62764241,Ross,454,Australia,Female,28,10,166527.33,4,0,1,221355.7,0
1968,22417420,King,459,USA,Male,66,6,191720.48,1,0,0,172212.78,0
1969,81140328,Harris,565,USA,Male,52,8,8887.88,2,1,1,155844.84,0
1970,30167958,Brown,467,Australia,Female,37,13,159155.67,2,0,1,77958.59,1
1971,32910282,Murphy,444,Canada,Female,29,1,34084.21,2,0,1,110502.91,0
1972,12887296,Hughes,485,Brazil,Female,74,12,46793.73,2,0,1,146064.22,1
1973,77084285,Thomas,722,Italy,Female,45,0,64606.46,1,0,0,137464.42,1
1974,66861493,Martinez,756,Canada,Female,19,4,183953.12,2,1,1,27377.35,1
1975,34733272,Rogers,644,Australia,Female,74,15,117026.6,1,1,0,129391.93,0
1976,78209364,Wright,853,Italy,Female,18,9,25601.23,1,0,0,158472.42,0
1977,61908238,Chavez,815,USA,Female,26,4,86703.98,2,0,0,200093.39,0
1978,32371392,Garcia,403,Canada,Female,39,0,22986.4,5,0,0,45223.63,0
1979,79070841,Jackson,546,Canada,Female,73,8,199238.24,1,1,0,208777.75,0
1980,14032654,Collins,322,Brazil,Male,68,2,167239.57,5,1,0,36837.58,0
1981,44218900,Evans,824,Brazil,Male,57,13,122305.85,1,0,0,132349.47,0
1982,33277458,Davis,443,Italy,Female,44,1,278303.04,3,0,1,34941.87,0
1983,68231611,Cox,492,USA,Male,26,11,155617.53,2,0,1,207084.22,0
1984,84087004,Martinez,764,Canada,Female,24,6,266260.67,3,0,0,123982.81,0
1985,58076248,Gutierrez,674,Italy,Male,53,13,173725.51,1,1,1,160836.48,0
1986,21748768,Nguyen,565,Canada,Male,71,11,113037.87,3,1,0,132238.64,0
1987,90720176,Lewis,677,Brazil,Male,65,15,161699.06,2,0,0,123363.18,0
1988,72005983,Anderson,849,USA,Male,55,4,45558.72,2,0,0,57923.8,0
1989,39718818,Gray,855,USA,Male,67,3,202426.03,1,1,1,236715.72,0
1990,46591531,Thompson,373,UK,Female,19,3,294639.95,1,0,1,186233.94,0
1991,72994533,Brooks,737,Italy,Male,60,14,74231.43,5,0,1,148197.49,0
1992,55938649,Rivera,525,Brazil,Male,22,8,96959.29,4,1,0,63377.31,0
1993,51655138,Chavez,607,Brazil,Female,34,8,121827.45,3,1,0,109105.54,1
1994,62374471,Ramirez,647,Brazil,Male,54,0,145044.78,5,1,1,95442.84,1
1995,61379821,Sanchez,775,Australia,Male,75,11,215730.9,3,1,0,192543.35,0
1996,85488205,Martinez,614,Canada,Male,52,12,41001.94,2,0,0,60332.2,0
1997,50133569,Campbell,824,USA,Male,68,9,90739.66,1,1,0,171810.04,0
1998,11912584,Brown,724,Canada,Male,25,6,161601.15,3,0,0,227094.86,0
1999,30554754,Diaz,823,Canada,Male,60,10,176873.22,4,1,1,212029.78,0
2000,57732820,Rogers,861,Australia,Male,20,7,160989.07,2,0,0,94768.72,0
2001,94111129,Gutierrez,548,USA,Female,20,4,130646.67,2,0,0,50656.6,0
2002,70037447,Miller,868,UK,Female,18,6,213442.52,5,1,1,100209.63,0
2003,91955631,Diaz,481,Brazil,Female,79,7,61342.42,4,1,1,107690.37,1
2004,24677441,Richardson,405,Italy,Male,41,7,84818.3,2,1,0,141271.65,0
2005,54804549,Walker,490,Canada,Male,62,14,133345.05,4,1,1,25629.72,0
2006,44301851,Kelly,436,Australia,Female,47,8,208650.89,1,1,1,135032.27,1
2007,15438684,Jackson,419,Australia,Female,59,4,24705.25,4,0,1,157180.9,0
2008,75147544,Ramirez,371,Italy,Female,43,1,34701.3,5,1,1,236347.87,1
2009,32315019,Watson,430,Italy,Male,55,5,234722.5,5,1,1,185309.67,0
2010,85902244,Ramirez,756,USA,Female,60,0,78286.49,3,0,0,21637.64,0
2011,20104107,Jackson,778,Canada,Male,57,9,289046.03,1,1,1,56165.26,0
2012,44125539,Gray,351,Canada,Female,68,5,288421.48,1,0,1,126728.67,0
2013,70795662,Martin,873,Italy,Female,79,2,205783.5,4,0,1,244342.55,0
2014,93173418,Gonzalez,418,Brazil,Male,60,12,215061.97,5,1,0,156274.68,0
2015,73923119,Kim,563,UK,Male,55,2,195300.07,5,0,1,213400.68,0
2016,88014806,Nelson,538,Canada,Male,61,6,53199.28,5,1,0,39429.65,0
2017,12086213,Hernandez,650,Australia,Male,67,3,150136.7,1,1,1,117729.51,0
2018,87411194,Mitchell,554,Brazil,Male,20,4,237904.86,5,0,1,20250.04,1
2019,88308332,Anderson,608,Italy,Male,30,14,232403.43,3,1,0,73353.8,0
2020,52491924,Taylor,794,Canada,Female,53,5,269631.2,2,1,0,205659.56,1
2021,45553686,Turner,356,USA,Male,58,11,270239.45,5,1,0,161214.9,0
2022,42482294,Roberts,702,Italy,Male,65,9,78445.63,3,0,1,81287.22,0
2023,47710964,Ramirez,366,Australia,Male,29,11,216516.15,3,1,0,212861.22,1
2024,83701774,Chavez,345,USA,Female,37,13,195401.98,2,0,0,187762.93,1
2025,99268938,Brown,668,Italy,Female,56,5,265749.05,1,1,0,132903.59,0
2026,31794866,Perez,531,Italy,Male,61,1,55042.32,5,0,0,25394.65,0
2027,51464131,Bennett,701,Canada,Male,25,2,221937.77,3,1,0,227989.46,1
2028,54810380,Hill,860,USA,Male,70,0,126999.63,3,0,0,172234.24,0
2029,43812949,King,322,Italy,Male,64,15,118345.66,2,0,1,206163.41,0
2030,40315282,Long,873,Brazil,Male,19,2,10737.29,3,1,0,234929.34,1
2031,42945953,Baker,566,Australia,Male,28,7,288438.12,5,0,0,47510.48,0
2032,53300173,Adams,417,USA,Female,73,14,202730.56,1,1,0,191917.09,0
2033,83537404,Flores,899,Brazil,Male,38,15,177210.69,3,1,0,51322.41,0
2034,39105135,Long,354,Canada,Male,54,3,75349.75,1,1,1,136174.1,0
2035,25560243,Lopez,452,UK,Male,72,1,197533.62,3,1,0,185847.02,0
2036,69468269,Johnson,538,Italy,Male,23,3,283680.84,3,1,1,137286.82,0
2037,14338843,Ramirez,564,UK,Female,36,15,48986.33,5,1,1,126048.84,0
2038,43978658,Kelly,567,Italy,Male,47,13,295142.59,1,0,0,81588.41,0
2039,89165063,Bennett,412,Brazil,Female,63,14,128228.8,4,1,0,195487.54,1
2040,81226787,Watson,465,Canada,Male,56,6,293468.74,5,1,1,36007.58,0
2041,44253388,Hughes,307,Canada,Male,61,8,190160.27,1,1,0,69455.01,1
2042,41349379,Gutierrez,516,Canada,Male,79,4,97232.04,1,0,0,25618.1,1
2043,55844569,Peterson,730,Canada,Female,66,12,112333.19,1,1,1,56616.57,1
2044,77284075,Bailey,591,USA,Female,53,4,87166.45,4,0,0,110797.24,1
2045,89590438,Wood,349,USA,Male,37,11,100433.11,5,1,1,21998.64,0
2046,70251070,Ramos,406,Italy,Male,71,15,193960.76,4,0,0,68314.17,0
2047,66379703,Foster,308,USA,Male,71,4,4981.53,3,1,1,24559.72,1
2048,62215024,Watson,755,Italy,Male,27,9,290289.35,2,0,0,220798.95,0
2049,30668329,Alvarez,622,USA,Male,41,8,230558.42,4,0,0,224147.76,1
2050,38186921,Martinez,608,USA,Male,77,6,282302.79,3,0,1,179153.81,1
2051,59402807,Bennett,444,USA,Male,50,15,215262.92,4,0,0,154709.34,0
2052,88500947,Cruz,711,Australia,Female,46,13,144310.1,1,1,0,202022.96,0
2053,73546819,Long,413,Canada,Female,72,2,56918.24,2,0,0,81140.66,0
2054,23952821,Bennett,874,Australia,Male,47,13,154896.46,2,1,0,189376.43,0
2055,91503616,Torres,698,USA,Male,53,1,213508.66,3,1,0,92593.59,0
2056,62237687,Kim,574,USA,Male,62,8,256254.81,4,0,1,119089.11,1
2057,45009897,Price,423,Australia,Male,23,2,97239.33,4,1,0,245314.48,1
2058,89690286,Murphy,385,Brazil,Male,75,12,153144.24,4,0,0,213770.95,0
2059,69714426,Ward,881,Italy,Male,64,10,185994.26,3,0,0,113384.98,0
2060,21098252,Bennett,346,Canada,Female,31,7,176577.84,4,1,0,227683.27,0
2061,43766262,Sanders,500,Italy,Female,74,14,15711.83,2,1,0,37861.39,0
2062,65771029,Flores,575,Brazil,Female,20,11,145018.15,2,1,0,227179.7,0
2063,38728437,Ross,848,Canada,Male,41,3,242709.39,5,0,1,223981.46,1
2064,75176852,Reyes,429,UK,Female,36,4,240691.15,4,1,0,166996.06,0
2065,49541461,Ross,747,Canada,Male,55,7,152142.66,4,0,0,91302.54,0
2066,50071048,Mitchell,688,Italy,Female,51,4,285706.91,2,0,1,208215.46,1
2067,63660697,Foster,875,Canada,Male,26,9,247869.08,2,0,1,78959.54,0
2068,84006537,Jackson,562,UK,Female,47,1,221198.07,1,1,0,48411.63,0
2069,89557591,Bailey,577,UK,Male,49,5,154680.23,1,1,1,144531.0,0
2070,30523385,Allen,345,USA,Female,30,6,177202.9,5,1,0,45271.52,0
2071,83111160,Baker,467,UK,Female,35,11,66970.55,2,1,0,98984.86,1
2072,95661847,Alvarez,744,Australia,Female,61,0,159722.08,5,1,0,151243.85,0
2073,51538255,Torres,345,Italy,Male,70,9,157806.54,4,0,0,63774.52,0
2074,87827225,Ruiz,839,Australia,Male,39,8,60828.74,4,0,1,112237.19,0
2075,34245082,Scott,386,Brazil,Male,21,5,285344.49,2,1,0,87404.43,0
2076,99380419,Watson,684,Australia,Male,77,3,73425.64,3,0,0,51276.24,0
2077,66728215,Mendoza,564,Italy,Male,40,1,31266.74,5,0,1,163952.98,0
2078,53440658,Lee,321,Brazil,Female,78,8,140102.76,3,0,1,156046.9,0
2079,41886947,Johnson,749,Australia,Male,24,5,205822.06,4,1,1,146366.92,0
2080,85111483,Walker,531,Australia,Male,61,8,58545.56,5,1,0,233828.0,0
2081,75174694,Long,485,Brazil,Male,72,1,54867.47,4,0,1,232733.72,0
2082,58532681,Robinson,625,Australia,Female,28,4,78441.1,1,0,1,149507.29,0
2083,17667857,Ramos,482,UK,Female,56,5,90815.22,2,0,0,188597.26,0
2084,81537554,Baker,696,Italy,Female,78,15,73860.02,1,0,0,204161.76,0
2085,71279200,Lopez,780,Italy,Male,75,13,141209.6,5,1,1,40815.53,0
2086,85998646,Gomez,702,Italy,Male,76,10,5478.93,1,1,0,213564.22,0
2087,60526894,Carter,762,Australia,Female,59,4,26255.01,5,0,0,16202.97,0
2088,80805040,White,716,UK,Male,58,5,218809.34,3,0,0,15478.37,0
2089,87840866,White,501,Italy,Male,51,2,123701.98,2,1,1,87922.37,1
2090,91806561,Reyes,364,Canada,Male,22,8,108095.16,3,1,1,201348.49,0
2091,27789600,Hernandez,854,Italy,Male,59,1,3133.43,4,1,1,231532.2,0
2092,27644180,Gonzalez,316,USA,Male,42,13,89465.36,2,0,1,108815.41,0
2093,18437712,Price,482,Canada,Female,45,11,246355.91,1,0,0,163287.44,1
2094,82892046,Bailey,690,Italy,Female,78,1,102110.18,5,1,0,126052.47,1
2095,59375650,Kelly,343,Australia,Female,31,4,289108.04,2,1,0,80726.92,0
2096,67312219,Bailey,781,Italy,Male,44,10,116987.68,4,1,0,218924.81,0
2097,90256454,Murphy,562,UK,Female,33,9,139238.67,3,0,0,152930.58,0
2098,76346143,Martin,473,UK,Male,44,2,240572.84,4,0,1,177000.39,1
2099,65666186,Bailey,740,Italy,Female,19,12,294907.29,1,1,0,160036.16,0
2100,66681097,Reed,865,Australia,Male,36,12,111479.04,5,1,1,34746.6,0
2101,39565896,Peterson,519,Australia,Male,40,1,35980.83,5,0,1,209945.49,0
2102,78315725,Cox,857,Australia,Female,58,15,156917.19,1,0,0,24046.23,0
2103,40131276,Ramirez,693,Italy,Female,31,5,177528.26,5,0,0,177332.11,0
2104,13119612,Johnson,494,Italy,Female,64,11,287836.94,2,0,0,48207.61,0
2105,82045464,Nelson,708,USA,Male,68,5,124176.75,2,0,1,143636.65,0
2106,91756929,Davis,770,UK,Female,43,6,27243.12,1,1,0,44935.75,0
2107,59133346,Gonzalez,646,Canada,Female,25,3,195280.42,1,0,1,242821.66,0
2108,24160134,James,761,Canada,Female,44,7,6333.64,4,1,1,116631.84,0
2109,42833108,Alvarez,360,UK,Female,64,2,127625.48,5,0,0,201425.98,0
2110,94143761,Wright,465,Brazil,Male,57,9,122893.99,3,1,1,202196.15,0
2111,32406697,Thompson,450,USA,Male,45,0,76445.73,1,1,1,43521.23,0
2112,45609212,Rivera,410,UK,Male,21,4,289292.72,4,1,0,148068.71,0
2113,34768424,Anderson,787,USA,Female,76,5,121022.52,1,0,0,249795.76,0
2114,31200624,Johnson,848,Brazil,Female,78,10,268412.13,1,1,1,104800.46,0
2115,77951050,Stewart,302,USA,Female,55,12,154533.16,2,1,1,37454.51,1
2116,24578363,Ramos,782,Australia,Male,28,2,246160.85,5,1,0,194630.61,1
2117,36659117,Murphy,312,UK,Female,61,1,135418.57,1,0,0,154628.05,1
2118,54494354,Phillips,461,Canada,Male,41,2,297461.16,5,0,0,182881.64,1
2119,50670787,Scott,643,Italy,Female,45,2,192008.72,4,0,0,140031.97,1
2120,34003801,Gutierrez,748,Brazil,Male,58,6,46784.1,1,1,0,78232.79,0
2121,78233769,Morgan,631,Brazil,Male,35,0,1929.25,3,1,1,124995.78,0
2122,82668141,Gutierrez,563,Italy,Female,66,10,278670.11,2,1,1,152624.4,0
2123,73975459,Campbell,382,UK,Female,38,3,206040.25,3,1,1,70821.56,1
2124,97144164,Chavez,633,Italy,Male,43,10,31887.2,2,0,0,215707.49,1
2125,92424160,Johnson,679,USA,Male,20,2,223046.09,1,1,1,111691.94,0
2126,18593059,Baker,518,Italy,Female,76,9,68144.58,1,1,0,183075.28,0
2127,28757506,Murphy,753,USA,Male,30,10,242769.12,5,1,0,236859.24,0
2128,56692999,Watson,388,USA,Female,55,6,182976.8,2,1,0,112643.02,0
2129,43957754,Cox,632,Canada,Female,45,0,37097.99,4,0,1,123417.07,0
2130,58302504,Ramirez,609,Italy,Male,31,7,21284.74,3,0,1,58149.98,0
2131,39737667,Price,719,Canada,Male,76,9,139835.4,4,0,0,103384.82,0
2132,31088012,Turner,653,Italy,Female,18,15,281068.04,2,0,1,139343.87,0
2133,91861168,Kelly,399,USA,Male,45,6,169389.81,4,1,0,68953.56,0
2134,93163963,Gutierrez,444,Italy,Male,76,12,227732.66,2,0,0,21142.87,0
2135,31958273,Scott,309,Brazil,Female,53,15,140841.99,5,0,0,75580.28,0
2136,67349051,Morales,343,Brazil,Male,71,11,115224.18,5,0,1,175404.88,0
2137,92061828,Harris,685,Canada,Male,67,11,246662.25,4,0,0,216690.45,0
2138,41918507,Bennett,794,Australia,Male,28,7,139015.96,4,1,1,45793.18,0
2139,74261658,Mitchell,792,Brazil,Male,60,7,42462.81,2,1,1,172860.03,1
2140,75147039,Hill,468,Canada,Female,57,12,82356.15,5,1,0,94902.37,0
2141,47632148,Campbell,830,Australia,Male,21,10,168415.02,4,1,1,85754.43,0
2142,31814501,Sanders,635,UK,Male,51,8,120773.14,2,0,0,116684.7,0
2143,17334901,Lee,812,Canada,Male,18,0,109917.87,2,0,1,219611.35,0
2144,61879723,Robinson,429,Brazil,Male,73,8,200629.27,4,1,0,151445.01,0
2145,60825596,Alvarez,838,Brazil,Female,27,0,190896.12,3,0,0,165558.87,0
2146,93144761,Walker,813,Italy,Female,34,14,94207.83,1,1,0,41907.22,0
2147,98055042,Sanchez,549,Australia,Female,24,2,107827.98,2,0,1,43356.55,1
2148,22132693,Perez,437,Brazil,Male,56,12,225619.93,5,1,0,133048.3,1
2149,66852293,Lee,574,Italy,Female,30,15,276386.27,1,1,0,183806.69,0
2150,24931115,Smith,763,Australia,Female,39,6,97264.42,2,1,0,60950.96,1
2151,34005377,Torres,440,Canada,Male,73,14,87563.27,3,0,0,143733.55,0
2152,92438757,Kim,555,Canada,Male,75,12,79584.01,1,1,1,230362.04,1
2153,61112289,James,755,Italy,Female,18,7,42452.07,5,1,1,135493.79,0
2154,48020566,Rivera,733,Canada,Female,45,11,113152.27,1,1,1,127967.67,0
2155,87202069,Rodriguez,472,Italy,Male,50,4,154801.83,4,1,1,152541.36,0
2156,96437411,Taylor,772,USA,Male,30,0,161229.98,2,0,0,177726.25,0
2157,91831756,Campbell,722,Australia,Male,18,2,207309.1,4,0,0,85991.53,0
2158,52778076,James,738,Italy,Female,55,6,15765.55,3,0,1,93631.81,0
2159,20758430,Patel,356,Australia,Male,72,1,168422.62,1,1,0,51787.99,1
2160,30778286,Collins,797,USA,Female,75,1,76496.69,4,1,1,237973.8,0
2161,67697272,Turner,468,Australia,Female,42,8,71737.05,3,1,0,26166.57,0
2162,71108534,Bennett,881,Italy,Female,59,5,236917.78,4,1,0,123276.98,0
2163,29661007,Lopez,860,Canada,Male,38,3,46043.17,5,1,1,175638.44,1
2164,23863529,Murphy,727,Australia,Female,50,15,98730.04,4,0,0,182033.12,0
2165,22569021,Garcia,718,Australia,Female,74,15,191291.51,2,0,0,162182.88,1
2166,80605469,Evans,646,Brazil,Female,54,14,192862.01,4,1,0,95033.42,0
2167,65280248,Thomas,816,Brazil,Female,71,9,14426.38,4,1,1,33146.05,0
2168,49970870,Hughes,754,USA,Male,74,13,21767.66,4,1,0,234046.62,0
2169,36471311,Jones,501,UK,Female,51,8,196608.98,4,1,0,59757.43,0
2170,15311499,Reed,478,Canada,Male,79,14,285945.32,4,1,1,228546.78,0
2171,26413328,Rivera,356,Italy,Male,20,6,299550.93,1,1,0,67985.99,0
2172,94194703,Wilson,800,USA,Female,47,6,296132.95,1,0,0,31573.82,0
2173,47201803,Baker,411,Italy,Female,72,7,105474.06,5,1,0,34643.72,0
2174,63628551,Morales,447,Italy,Male,20,2,72543.08,1,0,1,99225.19,0
2175,70988371,Sanders,677,Australia,Male,35,1,29594.81,3,0,1,50713.67,0
2176,36356226,Phillips,647,USA,Male,40,0,97748.05,2,1,0,128375.27,0
2177,99884303,Sanchez,657,USA,Male,25,1,83056.09,4,0,1,121646.29,0
2178,42325149,Evans,355,Brazil,Female,26,2,173038.86,4,1,1,211516.66,1
2179,78255980,Lewis,615,Canada,Female,19,4,110635.65,4,1,0,178500.1,0
2180,33255666,Jackson,484,UK,Female,78,7,69458.97,5,1,1,179121.43,0
2181,96012533,Campbell,353,Italy,Female,19,12,183763.48,5,1,1,153819.42,0
2182,89157203,Davis,336,Canada,Male,44,10,96920.3,3,0,0,26141.93,0
2183,99124711,Thompson,569,Brazil,Male,65,10,106092.05,4,1,1,190604.24,0
2184,89885559,Wright,807,Canada,Female,56,12,179532.16,5,0,1,99259.47,0
2185,47396843,Patel,527,Italy,Female,79,2,35465.57,4,0,1,211503.74,0
2186,75749277,Evans,727,Australia,Female,53,6,232274.75,1,1,0,72955.83,0
